71
13
50
9
28
101
101
50
168
9
7
231
101
49
160
280
35
45
275
128
50
10
184
117
76
13
85
16
125.5
190
28
13
144
380
29.9557
167
21.5
13
254
116
217
32
229
138
146
113
208
17
29
50
205
91.5
43
96
21
183.9557
17
9
53
18
157
48
172
13
247
258.5
253
120
3
2
142.9557
17
45
155
43
351
17
212
28.9
38
81
49
181.5
87
125
123
119
192
110
112.5
154.5
28.5
48
43
102
180
278
43
85
8.5
277
33
23
16
7.5
28
31
547
131.5
34
104
246
76
12
187.5
142
67
207
218
204
32
64
87
276
310
9
99
17
349
433
126
307.5
26
432.5
54
131
122
317.9557
124
40
47
20
136.5
152.5
152.5
86
40
40
240
24
175
35
40
135
72
340
60
127
37
30
30
109
30
